18.0     10288000     10502000     10007000     31290000     30567000     10378000     10377000     10102000     54987000     21727000     11783000     10170000     10282000     10318000     23380000     16821000     19428000     10472000     11459000     10055000     10039000     11789000     12948000     10643000     19761000     10041000     10791000     13068000     10420000     12424000     14432000     14542000     12109000     24469000     10011000     10312000     10074000     127362000     13642000     10071000     22630000     10954000     10046000     12838000     10021000     10737000     11563000     10403000     11379000     56246000     27376000     16485000     11688000     12982000     10239000     12972000     10266000     38957000     10259000     10866000     10002000     22864000     10999000     11042000     14451000     11634000     10587000     10010000     10657000     10300000     37514000     13243000     12642000     12552000     10061000     11251000     11478000     16527000     47936000     34355000     11490000     15132000     53238000     10141000     12631000     10435000     10764000     10110000     10217000     10546000     10086000     18078000     11303000     11429000     19766000     12615000     12800000     12804000     10105000     13158000
19.0     12718000     11247000     10061000     10049000     10002000     10135000     12676000     10013000     13073000     10207000     78615000     22535000     10085000     12281000     52706000     11957000     10235000     11663000     10113000     10830000     27248000     14502000     37656000     10298000     21902000     26043000     31390000     10367000     11291000     13708000     10213000     34974000     10242000     61905000     10003000     107935000     15117000     10864000     10119000     14327000     34069000     12737000     16207000     22573000     29581000     24835000     13633000     16697000     10089000     13149000     24332000     10049000     10394000     12517000     108332000     13287000     16708000     10002000     19498000     10098000     35436000     11019000     10468000     16985000     15640000     18971000     21249000     10073000     11755000     14564000     10839000     14697000     10015000     18589000     10459000     19414000     10177000     10524000     10245000     12772000     12074000     11682000     48180000     23187000     117888000     10295000     15491000     10392000     10038000     11572000     10850000     81773000     11573000     11196000     42249000     12306000     16586000     15174000     11920000     21970000
20.0     13591000     10016000     11381000     11447000     60346000     40412000     10509000     10121000     10650000     10914000     10214000     10194000     13136000     10121000     10326000     10022000     49834000     15585000     10489000     24203000     10062000     12766000     16314000     10747000     11259000     85593000     10277000     15228000     13298000     10342000     10482000     94120000     16749000     10227000     10543000     10622000     21001000     19434000     10291000     11181000     10091000     17606000     11580000     10551000     12023000     13311000     13289000     11646000     11499000     10266000     105096000     10345000     13190000     11516000     24105000     12100000     10576000     24237000     10373000     10735000     24939000     11834000     10017000     10065000     10310000     13211000     10307000     10096000     10112000     15010000     10421000     19753000     16004000     10023000     11498000     20578000     10604000     10111000     25057000     10007000     12023000     10115000     63386000     11593000     51701000     17578000     10031000     19145000     10009000     10188000     11146000     10216000     78163000     10213000     12200000     13201000     14757000     17974000     20619000     10375000
21.0     33442000     67017000     10037000     11857000     10679000     10007000     32008000     10718000     12298000     12136000     10058000     10226000     10328000     11003000     14734000     10069000     10270000     11660000     23652000     83481000     11762000     11778000     11187000     10121000     10027000     15438000     12359000     10958000     12203000     10226000     65849000     10036000     10294000     10195000     52379000     50697000     10506000     10123000     10338000     13189000     12696000     99653000     21997000     10531000     12623000     11602000     14381000     11883000     13941000     10469000     10082000     26933000     12134000     26243000     10903000     10445000     10094000     27911000     25312000     15913000     11739000     11159000     10728000     11919000     10497000     11308000     10188000     10253000     10149000     10206000     10037000     13164000     10650000     10016000     10042000     12665000     139814000     12834000     10255000     13077000     10366000     10832000     10616000     10055000     23010000     10755000     21672000     12796000     10141000     221384000     13037000     10185000     12746000     11760000     54723000     13627000     84610000     11975000     12733000     12344000
22.0     11514000     11919000     11762000     10163000     11960000     25468000     13745000     10018000     12506000     11437000     16945000     11463000     10566000     11217000     14407000     10062000     11880000     10006000     10240000     11511000     17112000     10083000     13347000     11810000     12003000     12255000     12000000     10005000     10014000     14131000     13360000     74179000     11130000     15034000     12522000     10024000     35547000     16296000     14351000     11582000     10137000     48600000     35708000     11199000     29250000     10241000     12179000     12797000     10002000     19160000     27229000     13110000     12151000     77027000     44992000     468126000     15058000     12621000     11570000     13758000     32720000     12042000     11752000     10229000     12702000     21319000     33932000     10139000     10474000     12544000     11830000     22892000     10005000     20259000     14900000     23000000     62086000     10318000     11475000     106481000     10193000     10053000     10079000     11836000     25768000     12747000     12595000     12318000     10147000     42514000     12342000     10717000     52305000     12948000     11371000     10119000     11924000     10969000     10065000     10594000
23.0     13068000     10201000     11581000     36956000     101343000     10181000     56219000     12701000     10191000     10071000     11971000     21936000     10571000     10299000     10288000     10304000     10880000     12307000     29153000     10160000     10248000     12389000     2233626000     20434000     12419000     10706000     37441000     221277000     10538000     17844000     18076000     10106000     10583000     12789000     10984000     23084000     10743000     12807000     19094000     10088000     10107000     10134000     70475000     11623000     11651000     12449000     45683000     25390000     24531000     10787000     11642000     10076000     14944000     10346000     19487000     43523000     10792000     10688000     12441000     15588000     13170000     12849000     10415000     11773000     94552000     10849000     68480000     10099000     33897000     13792000     21282000     12859000     10067000     10535000     35699000     12430000     12694000     13119000     11800000     10684000     11670000     12869000     10353000     10010000     10086000     23900000     39038000     13949000     11255000     15349000     22276000     14018000     12696000     10510000     12735000     10989000     10438000     20705000     46121000     13600000
24.0     10336000     24753000     11964000     11266000     48533000     24769000     12663000     10186000     11113000     10065000     29155000     46283000     279197000     14724000     10005000     17647000     13922000     27158000     29130000     11298000     10196000     10331000     30501000     22379000     10281000     17205000     10505000     10019000     10002000     28988000     11590000     10022000     23647000     11427000     39118000     11388000     10820000     11859000     13957000     10886000     220005000     12998000     10044000     11561000     13446000     14128000     16182000     10054000     10065000     22212000     42302000     19645000     18201000     11462000     10034000     18308000     29939000     11696000     63045000     11067000     23028000     11819000     11837000     10266000     10846000     10149000     10485000     10065000     11434000     11702000     12098000     11278000     14582000     10939000     15572000     10455000     23214000     10361000     19728000     10140000     10101000     16860000     12829000     32056000     97327000     13756000     10619000     10467000     11321000     17774000     10237000     12776000     10266000     13940000     10086000     10264000     12334000     10099000     10191000     53311000
25.0     11287000     10009000     10062000     10474000     18401000     47435000     12349000     11855000     12250000     27062000     26832000     28700000     30536000     10187000     10341000     12941000     32819000     12224000     57623000     10025000     12491000     12082000     11572000     11995000     10370000     12489000     13483000     12110000     13380000     21375000     22655000     11331000     10071000     13067000     39161000     10224000     10082000     10246000     10107000     16440000     33148000     13110000     21189000     10465000     10478000     10003000     32231000     10622000     12567000     18032000     22838000     22329000     10237000     13979000     10046000     15797000     12066000     11660000     21017000     11309000     36797000     10717000     14169000     12082000     18810000     12377000     10071000     13644000     11928000     11964000     11927000     26711000     32842000     22083000     12437000     12489000     11583000     13936000     38415000     45155000     82708000     128717000     16205000     10016000     11378000     10478000     83370000     10266000     10013000     12387000     10682000     12453000     10043000     10111000     48365000     11389000     12672000     11971000     25588000     10127000
26.0     14321000     10038000     10109000     32216000     10037000     10807000     42784000     10180000     14077000     11227000     10537000     10051000     29431000     10065000     10028000     10731000     10037000     15910000     11666000     12412000     92478000     12642000     11747000     34325000     10543000     10019000     10166000     34856000     10001000     17333000     33881000     31870000     28518000     22502000     31352000     20972000     11295000     13448000     18556000     15046000     13818000     12364000     10896000     10239000     11922000     10020000     10226000     12330000     11986000     51975000     10274000     10383000     11250000     691806000     11388000     11454000     10820000     24473000     14861000     10192000     10015000     12776000     16201000     36267000     12137000     10649000     10820000     10522000     10220000     11371000     11992000     15345000     38664000     10645000     12168000     48755000     12789000     10112000     28003000     10272000     10137000     10828000     53565000     10877000     10117000     10293000     10435000     12046000     10341000     17326000     10904000     10703000     37211000     10212000     10295000     55639000     56333000     34713000     10058000     10900000
27.0     10169000     10781000     13280000     48254000     10031000     13531000     13531000     10062000     10269000     10025000     11199000     19614000     23368000     11234000     12198000     10535000     10100000     22442000     12203000     14278000     10712000     20503000     10652000     25856000     18091000     10120000     14596000     11482000     10311000     12972000     10539000     17607000     11256000     14581000     95416000     12297000     11840000     16026000     10450000     21513000     10205000     10143000     43558000     10860000     13233000     10008000     15952000     23427000     10269000     10538000     10148000     11007000     20674000     12863000     11673000     10205000     10719000     10172000     10258000     12045000     11628000     12002000     10435000     10011000     10921000     11596000     10759000     10945000     11575000     13662000     11435000     11514000     62552000     11004000     10659000     10867000     14691000     10292000     12756000     10008000     10018000     14730000     11290000     10009000     10536000     10645000     12388000     10469000     10191000     11064000     10157000     13011000     13398000     36685000     14058000     10111000     12898000     10520000     10274000     14590000
28.0     191796000     13236000     42786000     11383000     57031000     13273000     10977000     12704000     11608000     11708000     10365000     14612000     10014000     12542000     10086000     11968000     10099000     10271000     12133000     11855000     12583000     10186000     10350000     12837000     11009000     11301000     10268000     13108000     10618000     141328000     10188000     11014000     28826000     12100000     10004000     22782000     66932000     13668000     10151000     10118000     10127000     10979000     10105000     10242000     50192000     10010000     10196000     11302000     10168000     14567000     10582000     11145000     10178000     10510000     33601000     12127000     10000000     13447000     13091000     10042000     48878000     11975000     12275000     10051000     12010000     12488000     11108000     11723000     11365000     12087000     13760000     11270000     10051000     10827000     10077000     10460000     11182000     12884000     10011000     10998000     30803000     21728000     18378000     10345000     10118000     42705000     10026000     36012000     10394000     18077000     28719000     10846000     12173000     10215000     10148000     10561000     12255000     14024000     12172000     11418000
29.0     20091000     16963000     10111000     11847000     50623000     21044000     10189000     10270000     10755000     10314000     14628000     11055000     30179000     11500000     10054000     13400000     12077000     10183000     10378000     10298000     11783000     10016000     10547000     56679000     53956000     11907000     11415000     152608000     10083000     11825000     11072000     14480000     12471000     13205000     10121000     10199000     10526000     16712000     12248000     13475000     16096000     24580000     14186000     10418000     10875000     12832000     14768000     10153000     12357000     11233000     14514000     39671000     12552000     10472000     11138000     10047000     18410000     10016000     11163000     12323000     70837000     16095000     10282000     11923000     10523000     10029000     11362000     10269000     10130000     35347000     13171000     10002000     52028000     11274000     30637000     10648000     35255000     11223000     10042000     10108000     64212000     14867000     28335000     11681000     37105000     10140000     10071000     10127000     10059000     10077000     10286000     10013000     11610000     10259000     11610000     12473000     18165000     12245000     12095000     12115000
30.0     12508000     12070000     10198000     14312000     29950000     10057000     10188000     16359000     17580000     10250000     43238000     11892000     10241000     17450000     11677000     12665000     15702000     10300000     45800000     17605000     45869000     10005000     11823000     17153000     11000000     10324000     11445000     74482000     67037000     11192000     10098000     13311000     10459000     12608000     17050000     11172000     13274000     10083000     23786000     10267000     10345000     12410000     14111000     10675000     3638052000     30878000     10158000     11819000     13919000     10531000     10091000     10827000     10283000     13238000     11476000     10301000     13093000     10007000     10807000     71822000     10131000     10095000     10012000     10010000     14085000     12380000     11478000     11157000     15716000     12591000     11766000     10041000     60506000     12766000     47972000     10114000     11063000     11012000     10161000     10740000     36707000     10667000     18240000     10178000     10578000     10150000     10275000     10874000     21697000     10313000     10071000     10732000     11443000     20053000     10604000     11175000     10789000     10838000     10346000     10367000
31.0     11593000     12934000     10068000     18149000     10453000     11823000     32271000     39730000     27039000     10562000     10479000     26615000     11108000     10340000     12418000     30561000     10280000     10132000     11511000     10293000     15318000     150893000     16732000     10535000     11555000     11765000     10087000     44147000     20344000     10154000     16765000     10165000     10038000     16691000     66266000     10527000     10144000     45784000     10074000     13068000     19637000     11572000     11776000     10331000     14659000     12010000     13152000     12351000     10292000     10040000     14266000     10508000     10047000     14409000     13485000     11296000     14287000     45469000     11905000     10438000     10339000     20666000     182415000     10066000     10904000     27273000     12369000     10102000     10566000     11254000     10485000     10947000     10077000     24898000     12506000     10824000     10060000     10194000     10154000     10205000     10500000     10114000     30599000     10012000     11380000     10067000     34980000     10093000     10096000     10130000     16471000     22561000     10014000     19936000     10086000     10401000     12336000     11005000     10294000     12113000
32.0     10627000     27558000     10349000     10282000     12181000     11477000     13270000     21658000     11538000     10469000     12775000     11996000     10223000     11310000     11896000     10434000     10527000     13919000     10190000     10011000     10005000     60277000     10098000     11600000     10310000     12806000     10535000     32914000     10005000     12175000     20440000     27057000     10652000     56227000     58106000     11789000     43281000     10818000     10003000     10425000     13204000     12112000     10972000     11385000     26178000     12878000     33997000     15529000     12406000     10468000     12324000     10153000     12016000     13613000     10131000     11080000     10366000     10967000     10325000     14699000     28206000     10012000     10770000     12526000     10492000     10176000     10181000     46869000     22415000     11150000     10058000     12989000     26192000     10029000     10063000     10155000     10304000     10134000     100649000     13536000     10071000     10386000     10721000     11846000     10800000     46132000     10285000     15756000     10581000     10213000     10233000     26167000     10024000     10556000     10016000     18652000     10061000     18187000     10891000     10159000
33.0     12507000     11617000     11881000     10469000     10150000     10950000     10000000     13366000     10588000     15768000     11162000     10115000     10080000     17715000     15550000     11996000     23216000     15708000     11509000     19996000     12627000     12112000     11919000     10685000     10399000     28335000     10068000     10894000     38585000     11839000     10153000     10178000     20058000     10105000     18247000     10692000     11866000     10839000     10064000     10445000     19757000     11216000     10303000     21958000     10857000     13151000     10471000     13995000     10235000     13800000     90026000     10153000     10113000     10098000     10012000     10010000     10280000     10976000     36228000     12563000     11022000     12335000     12374000     11052000     10811000     31144000     10380000     22952000     10087000     10008000     18719000     12476000     11949000     12442000     10359000     13087000     10064000     12090000     22806000     11346000     12002000     30644000     23315000     33137000     18013000     10328000     10616000     14249000     10064000     10561000     14050000     10295000     13096000     11483000     12736000     28149000     12152000     10011000     10570000     10476000
