#id     mean     max     min     std     50th     95th     25th     50th     75th     90th     95th     99th     100th
Client21     29033360.0     1027808000     10004000     85699646.79591003     12563500.0     68968350.00000001     10680250.0     12563500.0     21830750.0     43446100.00000002     68968350.00000001     211646389.99999964     1027808000.0
Client22     20867706.666666668     238000000     10000000     29622149.95732004     11679000.0     58559400.00000002     10275750.0     11679000.0     14232000.0     36400700.00000009     58559400.00000002     190902489.99999982     238000000.0
Client23     23763310.0     2233626000     10003000     128700167.87000406     11562500.0     39320150.00000003     10287000.0     11562500.0     14479500.0     25362500.000000026     39320150.00000003     112770949.99999994     2233626000.0
Client24     28214860.0     1157762000     10000000     83017868.38474634     12021500.0     65188550.000000045     10682250.0     12021500.0     15733000.0     35230400.00000003     65188550.000000045     402448469.9999998     1157762000.0
Client25     19927206.666666668     691341000     10000000     47852144.25920699     11339000.0     46506850.000000015     10266750.0     11339000.0     14166750.0     26050500.0     46506850.000000015     145317929.99999923     691341000.0
Client26     23534136.666666668     832604000     10000000     56942841.04203081     12307500.0     66526600.000000015     10670500.0     12307500.0     15650500.0     34064400.000000045     66526600.000000015     150036239.9999986     832604000.0
Client27     29957090.0     1156993000     10000000     93570950.48276772     12116500.0     88234050.00000004     10625000.0     12116500.0     14762250.0     41730000.00000001     88234050.00000004     278057289.99999905     1156993000.0
Client28     45814603.333333336     2331981000     10000000     175562569.21067387     12316500.0     104008800.00000006     10459000.0     12316500.0     25107500.0     62720600.00000003     104008800.00000006     951414209.999999     2331981000.0
Client29     57625190.0     2959585000     10001000     263401931.3503742     12119000.0     81050600.00000001     10419250.0     12119000.0     21145000.0     49613500.00000001     81050600.00000001     1193054679.9999936     2959585000.0
Client30     32686783.333333332     3202107000     10010000     193511139.3165513     11779500.0     41255150.00000003     10306500.0     11779500.0     15977250.0     29002300.000000004     41255150.00000003     388745899.99999934     3202107000.0
Client31     25118266.666666668     1955171000     10001000     125212770.92744529     10920000.0     35477200.00000001     10212250.0     10920000.0     13935250.0     24728000.000000004     35477200.00000001     93290319.99999742     1955171000.0
Client32     24222586.666666668     864342000     10001000     69162922.18712632     11962000.0     56000700.00000002     10472000.0     11962000.0     14976500.0     34974900.0     56000700.00000002     153814149.9999975     864342000.0
Client33     17129570.0     223334000     10010000     20875126.877341367     11118500.0     36038700.00000001     10341500.0     11118500.0     14930750.0     25062900.0     36038700.00000001     102218239.9999995     223334000.0
Client34     32080006.666666668     1136644000     10001000     86818190.34284589     12132500.0     97344850.00000001     10568250.0     12132500.0     23087750.0     58429800.00000003     97344850.00000001     286239339.9999996     1136644000.0
Client35     23561003.333333332     542090000     10000000     46492666.66608103     11819500.0     66215650.0     10448750.0     11819500.0     17554750.0     42318500.00000001     66215650.0     135381359.99999943     542090000.0
Client36     25952806.666666668     1975046000     10001000     116929711.52469884     11476500.0     47201150.0     10291500.0     11476500.0     15908000.0     30195400.0     47201150.0     195207490.0     1975046000.0
Client37     21012163.333333332     516547000     10000000     36844629.64734466     11812000.0     57610550.000000045     10405000.0     11812000.0     15031000.0     41067500.000000015     57610550.000000045     127120339.99999991     516547000.0
Client38     21803260.0     898089000     10010000     58752966.53825858     11249000.0     45792100.0     10245250.0     11249000.0     14601750.0     29002400.000000022     45792100.0     195074879.99999928     898089000.0
Client39     19629023.333333332     905233000     10001000     55574311.74631066     10954500.0     40326500.00000001     10210750.0     10954500.0     14398250.0     26250800.000000004     40326500.00000001     90957419.99999881     905233000.0
Client40     16120783.333333334     165392000     10000000     15863969.424549947     11363500.0     38772500.00000001     10276000.0     11363500.0     15175500.0     24177300.000000007     38772500.00000001     90210869.99999979     165392000.0
Client41     25072456.666666668     1373448000     10004000     81365200.2238147     12289000.0     62250600.000000015     10492500.0     12289000.0     18694750.0     47448800.0     62250600.000000015     128201839.99999931     1373448000.0
Client42     32914510.0     2082331000     10004000     143179349.10085055     12364500.0     61182750.00000001     10669000.0     12364500.0     17323500.0     42546300.000000015     61182750.00000001     224213869.99999902     2082331000.0
Client43     16458460.0     246026000     10000000     20004874.775624067     10720500.0     38567650.00000006     10178250.0     10720500.0     13501750.0     25976800.000000022     38567650.00000006     97377799.99999997     246026000.0
Client44     22893923.333333332     2059339000     10001000     118671864.31977375     11141500.0     43736550.0     10332000.0     11141500.0     14730500.0     25456400.00000005     43736550.0     92391919.99999973     2059339000.0
Client45     31757203.333333332     3638052000     10001000     209779584.80596244     11858500.0     62625550.00000008     10555750.0     11858500.0     15712750.0     37795300.00000003     62625550.00000008     134901849.99999964     3638052000.0
Client46     31876740.0     2021732000     10000000     127123596.24879143     12154000.0     59025600.00000003     10627000.0     12154000.0     18535250.0     42188500.00000003     59025600.00000003     462312329.9999999     2021732000.0
Client47     29550350.0     1442995000     10001000     108101481.87899262     11352000.0     45781450.00000002     10291750.0     11352000.0     14724500.0     30471800.000000022     45781450.00000002     627838789.9999999     1442995000.0
Client48     38856986.666666664     2582349000     10000000     182951265.6890895     12141000.0     82369300.00000006     10900250.0     12141000.0     15014250.0     39413400.00000003     82369300.00000006     419228369.99999523     2582349000.0
Client49     28148763.333333332     1058539000     10002000     72900007.5107037     12056500.0     92199150.00000001     10573250.0     12056500.0     16500500.0     43903700.00000009     92199150.00000001     279599199.99999976     1058539000.0
Client50     36537760.0     3879887000     10007000     228428154.34060603     11107500.0     67193200.00000006     10287500.0     11107500.0     16710000.0     37737000.000000015     67193200.00000006     258694819.99999958     3879887000.0
Client51     26709543.333333332     1323196000     10000000     82974061.7694959     11811000.0     77480450.00000001     10274750.0     11811000.0     15175750.0     39600800.00000006     77480450.00000001     213957019.99999923     1323196000.0
Client52     25777576.666666668     2327994000     10001000     138391931.03314993     11285500.0     37729600.00000002     10346500.0     11285500.0     14367000.0     26478900.000000007     37729600.00000002     123536619.99999696     2327994000.0
Client53     17805393.333333332     703576000     10000000     41737505.65201466     11131000.0     38712750.00000003     10290500.0     11131000.0     13516000.0     25712200.000000045     38712750.00000003     85270609.99999997     703576000.0
Client54     23421910.0     777851000     10000000     65951445.88307802     11241000.0     45395600.00000002     10297750.0     11241000.0     15382250.0     29324800.0     45395600.00000002     293548859.99999946     777851000.0
Client55     19243913.333333332     207930000     10004000     20878391.336638518     11629000.0     53606100.00000005     10388000.0     11629000.0     16272500.0     37394200.00000002     53606100.00000005     108704949.99999997     207930000.0
Client56     18852000.0     468126000     10002000     34688465.48455744     11610500.0     45296000.00000003     10364500.0     11610500.0     13340500.0     31079500.00000003     45296000.00000003     103066779.99999999     468126000.0
Client57     24486180.0     1235816000     10000000     93166634.0701126     11317500.0     40761350.00000001     10243000.0     11317500.0     16003250.0     26618200.000000007     40761350.00000001     122011709.99999556     1235816000.0
Client58     29949763.333333332     1978799000     10000000     123277583.7877565     11571500.0     81076400.0     10225000.0     11571500.0     16433500.0     38664700.00000001     81076400.0     238913799.99999997     1978799000.0
Client59     18236106.666666668     327764000     10006000     24912742.552395858     11497000.0     45059600.00000006     10271750.0     11497000.0     14987500.0     29381100.000000037     45059600.00000006     100224369.9999995     327764000.0
Client60     20408350.0     332876000     10001000     27221126.765819836     11658000.0     61204800.000000015     10364500.0     11658000.0     15286000.0     41281300.0     61204800.000000015     122469259.99999994     332876000.0
Client61     21145446.666666668     576098000     10001000     42695647.61276988     11981000.0     48884800.0     10402750.0     11981000.0     16620250.0     36866200.000000015     48884800.0     101345489.99999914     576098000.0
Client62     19939450.0     387616000     10000000     36659135.43216979     11517000.0     46302800.00000004     10477750.0     11517000.0     14563500.0     26908700.000000007     46302800.00000004     172901029.99999994     387616000.0
Client63     27461613.333333332     1136313000     10002000     84262496.77891794     12057000.0     70588550.00000003     10489500.0     12057000.0     17133250.0     42588600.000000015     70588550.00000003     182540829.99999988     1136313000.0
Client64     20490926.666666668     357263000     10001000     31313076.369486414     11827500.0     54496650.00000003     10276000.0     11827500.0     16802750.0     42453500.000000045     54496650.00000003     93942429.99999972     357263000.0
Client65     18642136.666666668     458687000     10003000     37003316.967059255     11018500.0     41577500.00000001     10222500.0     11018500.0     15583750.0     24535300.0     41577500.00000001     94690279.99999988     458687000.0
Client66     32007736.666666668     3766997000     10000000     218113498.97219566     11797500.0     53615850.0     10196000.0     11797500.0     14355000.0     37126600.00000004     53615850.0     144102489.99999902     3766997000.0
Client67     17841823.333333332     379575000     10001000     27503757.928668384     11428000.0     42315000.00000004     10258000.0     11428000.0     15230000.0     26222000.000000004     42315000.00000004     108678699.99999979     379575000.0
Client68     14453346.666666666     153133000     10000000     11987108.474794447     10644000.0     34484950.00000001     10199500.0     10644000.0     12914750.0     20102200.00000001     34484950.00000001     56551329.99999997     153133000.0
Client69     14090770.0     101569000     10000000     10078608.16533877     10757500.0     32282000.00000002     10213250.0     10757500.0     12746500.0     21443000.000000007     32282000.00000002     50492789.99999979     101569000.0
Client70     25710590.0     1119150000     10008000     91917610.30300578     11403000.0     44144450.000000015     10316000.0     11403000.0     14730250.0     29506000.00000001     44144450.000000015     277105889.9999957     1119150000.0
Client71     39487776.666666664     3785546000     10004000     228032646.98221055     12034500.0     72399150.00000003     10531000.0     12034500.0     19672000.0     44733100.00000003     72399150.00000003     189579319.99999562     3785546000.0
Client72     16885996.666666668     210379000     10000000     19283774.36715443     11846500.0     36916900.00000011     10342750.0     11846500.0     13705250.0     26832300.0     36916900.00000011     77488819.99999964     210379000.0
Client73     21518863.333333332     551070000     10000000     37647315.58227389     11892000.0     60600400.00000002     10463750.0     11892000.0     17966250.0     36374900.00000004     60600400.00000002     139471709.9999999     551070000.0
Client74     19498776.666666668     688505000     10002000     52038961.33257711     10929500.0     37072000.00000003     10204000.0     10929500.0     13053000.0     22296800.000000034     37072000.00000003     120677759.999998     688505000.0
Client75     20442530.0     459099000     10001000     33323137.098054953     11661500.0     57800650.00000004     10462750.0     11661500.0     15627750.0     38667500.00000002     57800650.00000004     83811949.99999999     459099000.0
Client76     17271353.333333332     585406000     10003000     35608460.228179224     11045500.0     33684950.00000002     10196250.0     11045500.0     14454750.0     22630800.000000004     33684950.00000002     104920199.99999991     585406000.0
Client77     23147960.0     1349949000     10001000     90078860.01190881     11133000.0     52211850.00000003     10183000.0     11133000.0     14486500.0     28353100.000000004     52211850.00000003     77221249.99999943     1349949000.0
Client78     15858360.0     338015000     5108000     22539142.226588838     10823000.0     33624150.00000003     10187250.0     10823000.0     12710750.0     23530600.000000015     33624150.00000003     85016679.99999985     338015000.0
Client79     31672480.0     3981080000     10001000     229954011.8774395     11073000.0     48968450.00000004     10175750.0     11073000.0     15843500.0     28035500.000000007     48968450.00000004     139943849.99999955     3981080000.0
Client80     32018980.0     2130070000     10000000     131161791.28244476     12058000.0     73484750.00000007     10445250.0     12058000.0     19741750.0     49074800.00000001     73484750.00000007     197836879.99999923     2130070000.0
Client81     25663766.666666668     1086052000     10000000     88808593.68442647     11670000.0     58882500.00000001     10306000.0     11670000.0     14855750.0     35866600.00000002     58882500.00000001     141328009.99999902     1086052000.0
Client82     18094753.333333332     625125000     10001000     38662066.106617846     10786000.0     39797700.00000005     10160750.0     10786000.0     14168500.0     24491600.00000001     39797700.00000005     126945709.99999999     625125000.0
Client83     35618616.666666664     896874000     10000000     92244872.52530475     12248500.0     96894150.00000001     10616000.0     12248500.0     23605000.0     53908400.00000001     96894150.00000001     525334829.9999985     896874000.0
Client84     16903490.0     188574000     10000000     17470237.251677494     11268000.0     45851600.0     10242250.0     11268000.0     13196500.0     32509100.00000001     45851600.0     89155729.9999997     188574000.0
Client85     22014733.333333332     1579585000     10000000     91381911.93178709     11301500.0     51775450.000000015     10265500.0     11301500.0     15159000.0     27333600.00000002     51775450.000000015     102349179.99999996     1579585000.0
Client86     17305440.0     342179000     10016000     29283135.220459804     11284500.0     33969700.00000001     10373500.0     11284500.0     15087250.0     23993700.000000022     33969700.00000001     120267869.99999955     342179000.0
Client87     19503416.666666668     266423000     10000000     24387935.709206488     11805500.0     56791250.00000003     10618250.0     11805500.0     14400750.0     39516000.0     56791250.00000003     111846179.99999978     266423000.0
Client88     16411460.0     591069000     10009000     34986672.28753067     11017500.0     32189500.000000007     10306250.0     11017500.0     13940750.0     22086900.000000004     32189500.000000007     82567719.99999999     591069000.0
Client89     19942030.0     188960000     10000000     22442786.603029042     11839000.0     64003200.00000001     10361250.0     11839000.0     15199750.0     39455500.000000015     64003200.00000001     116337109.99999991     188960000.0
Client90     17401720.0     299638000     10000000     26150372.316054445     11013000.0     38879600.000000015     10312250.0     11013000.0     14138750.0     25796700.00000001     38879600.000000015     161538599.99999994     299638000.0
Client91     21576783.333333332     1200696000     10000000     73828915.28809285     11123500.0     40014350.00000005     10233000.0     11123500.0     14317500.0     24794800.000000007     40014350.00000005     223016269.9999998     1200696000.0
Client92     31668353.333333332     2001465000     10007000     140111023.88628036     11479000.0     61191400.0000001     10410750.0     11479000.0     15294500.0     36325100.00000002     61191400.0000001     323631259.9999983     2001465000.0
Client93     20691760.0     394567000     10000000     32239438.68528731     11821500.0     66036200.0     10449750.0     11821500.0     14623750.0     38084500.00000006     66036200.0     144578969.99999946     394567000.0
Client94     19359213.333333332     680828000     10010000     43420035.69775696     11182500.0     39920100.000000015     10241250.0     11182500.0     14054250.0     30572100.00000005     39920100.000000015     171004579.99999997     680828000.0
Client95     32970510.0     2352616000     10000000     139557752.71314466     12160500.0     82125250.00000001     10548500.0     12160500.0     19042000.0     54770400.000000015     82125250.00000001     241079809.99999937     2352616000.0
Client96     18872456.666666668     658744000     10001000     42519621.405669354     11306000.0     37827150.00000002     10296000.0     11306000.0     14623250.0     25875000.000000004     37827150.00000002     114032469.99999936     658744000.0
Client97     19670593.333333332     188391000     10001000     22352658.282807343     11940500.0     60257300.00000004     10572250.0     11940500.0     14684250.0     39069600.00000002     60257300.00000004     118048869.99999988     188391000.0
Client98     17673300.0     362536000     10011000     26303310.11647267     11336500.0     38846200.00000006     10379500.0     11336500.0     14529750.0     29916000.00000001     38846200.00000006     97639009.99999945     362536000.0
Client99     23791010.0     1135807000     10002000     88060173.81504858     11367500.0     40614900.00000003     10269750.0     11367500.0     15156750.0     28711900.00000001     40614900.00000003     163529309.99999976     1135807000.0
Client100     24750576.666666668     854218000     10001000     61089895.38183972     11300000.0     77544100.00000001     10318250.0     11300000.0     16464000.0     39935200.0     77544100.00000001     238394009.99999958     854218000.0
