10.0     59453000     23500000     24810000     228476000     52273000     31471000     29156000     24078000     44732000     307147000     20056000     35872000     47688000     23136000     28452000     27732000     71674000     76313000     52661000     207592000     95485000     21847000     35137000     27869000     274736000     55981000     74591000     32178000     20112000     178264000     39824000     67921000     33298000     31235000     60542000     24940000     75359000     51227000     29587000     118309000     97926000     21383000     20294000     83286000     30119000     31750000     40275000     27302000     20434000     24787000     24999000     43657000     20207000     40154000     20296000     28052000     22383000     25164000     20077000     57130000     20179000     39034000     184049000     53796000     43822000     28981000     111123000     98046000     177814000     34437000     218568000     24855000     24654000     48742000     22294000     20447000     23110000     36194000     76350000     20101000     184330000     141893000     23494000     37278000     70211000     37048000     21819000     112226000     75014000     80425000     97998000     20040000     201954000     22383000     67808000     85906000     21848000     22793000     36157000     54305000
11.0     214033000     135756000     43475000     66879000     47228000     64631000     79292000     56023000     37662000     20097000     79274000     45086000     36526000     38143000     34106000     70127000     31091000     24285000     38606000     345643000     40102000     48226000     23839000     24224000     20861000     28675000     40366000     20373000     100139000     86908000     36728000     47609000     324188000     21993000     133397000     36347000     74578000     23226000     59960000     20820000     20120000     21073000     79979000     59659000     25368000     21230000     37322000     24272000     42636000     53540000     21391000     47141000     21027000     20229000     87601000     26162000     73089000     51385000     153506000     39195000     76130000     48162000     48856000     20009000     24933000     96809000     63862000     71685000     31370000     45386000     99399000     43243000     44966000     140468000     138758000     31630000     56620000     42466000     52345000     36919000     20044000     67266000     27217000     26962000     81734000     21930000     45338000     70262000     71409000     496090000     35498000     97419000     70835000     39464000     40129000     25488000     39464000     41869000     210245000     76792000
12.0     25339000     21676000     35731000     31849000     157307000     29657000     57421000     30064000     20088000     112816000     21326000     23399000     34235000     78878000     20813000     20123000     22707000     430191000     23249000     172199000     28511000     23621000     75281000     31857000     20207000     253746000     29121000     35243000     45050000     22567000     24854000     26672000     74126000     21124000     22347000     44019000     74340000     55071000     26278000     55273000     20584000     43075000     36977000     20231000     20659000     26986000     62788000     27727000     37931000     36675000     67230000     74655000     20085000     27763000     27961000     69101000     55364000     20066000     69406000     24028000     21235000     59067000     20238000     76705000     47404000     49253000     270100000     63320000     156285000     37067000     28936000     22607000     22454000     81670000     21858000     44347000     86875000     27398000     20049000     57524000     20695000     51811000     58149000     25377000     30085000     24452000     27749000     26734000     64054000     48995000     57087000     123225000     51081000     45130000     251657000     80847000     61746000     25500000     20172000     27088000
13.0     29633000     24655000     24187000     55911000     34105000     20178000     20010000     51572000     106172000     43954000     508029000     35232000     112616000     126954000     41546000     34721000     21062000     20064000     52479000     39676000     42847000     61035000     62463000     76982000     219066000     68524000     39633000     120530000     25351000     29918000     21542000     62356000     20261000     49368000     116424000     32657000     20282000     29740000     38187000     21518000     125638000     32326000     25443000     47802000     68299000     29660000     75523000     83897000     22807000     24279000     30939000     20194000     113370000     25573000     69678000     23372000     29738000     23844000     56083000     43223000     32938000     26854000     20085000     21646000     26494000     132640000     20501000     25058000     20149000     25154000     25608000     29749000     107698000     197923000     34493000     65211000     129127000     32733000     204494000     28471000     56926000     43874000     20437000     67437000     23325000     36808000     27951000     22524000     28734000     239794000     128576000     70010000     53169000     53626000     21176000     26999000     114018000     73679000     25823000     29718000
14.0     44077000     20238000     20606000     45386000     40461000     31834000     30891000     114293000     228415000     73193000     67173000     34486000     22560000     21070000     20935000     77381000     20359000     58058000     72372000     32308000     48101000     93606000     61800000     28273000     28960000     176835000     56093000     59308000     45045000     37096000     75779000     25489000     75462000     57900000     23328000     22382000     20186000     23588000     22249000     73312000     23130000     69616000     96448000     24746000     25774000     32871000     66641000     49091000     57024000     25844000     20017000     30370000     20102000     20316000     37489000     57342000     24986000     39105000     74818000     41177000     227845000     36505000     20927000     20629000     74770000     26967000     59410000     45345000     56304000     49984000     20255000     36595000     57219000     36653000     83347000     47869000     121713000     35076000     20049000     120880000     46051000     21604000     49001000     53924000     112054000     20147000     28422000     27969000     33950000     51451000     20120000     146589000     457055000     24689000     24635000     128184000     21116000     23439000     24059000     20789000
15.0     67686000     127104000     21707000     29327000     21698000     44111000     35603000     73146000     39384000     20096000     532783000     20102000     79678000     112628000     31029000     28461000     44521000     92048000     129722000     30200000     39425000     133874000     34693000     25230000     126561000     34430000     90153000     35048000     27452000     52644000     52897000     99728000     23386000     25101000     20050000     23436000     20120000     25619000     40022000     35635000     206735000     45993000     21431000     27180000     25775000     66526000     313473000     138667000     25058000     106533000     40531000     20415000     20056000     32636000     42081000     69552000     30281000     29588000     254119000     54053000     44100000     38751000     33170000     43933000     81986000     20056000     47594000     21291000     34333000     332800000     150158000     39833000     45098000     37280000     83319000     40470000     76537000     42135000     57164000     107537000     89545000     22334000     89345000     92418000     111153000     34606000     21966000     21305000     34387000     110457000     28665000     296901000     73352000     24971000     37632000     49223000     48665000     85275000     68111000     38967000
16.0     68769000     25634000     23055000     37058000     55432000     84247000     25782000     128981000     44414000     46671000     22484000     215460000     62099000     32197000     21202000     48860000     70108000     52712000     46474000     24412000     82801000     52841000     20240000     23144000     1171848000     131430000     135776000     24998000     92688000     48284000     41975000     171909000     67190000     153174000     1075852000     33132000     53815000     27548000     28193000     108990000     56500000     21245000     20047000     82738000     20623000     50216000     20820000     46238000     37187000     61288000     53548000     40041000     67109000     22659000     20635000     35809000     49904000     30697000     107466000     28391000     26799000     20627000     34425000     43088000     224806000     92434000     100783000     47032000     24197000     25135000     30764000     35503000     79994000     60101000     20488000     26431000     20196000     68109000     25652000     20193000     100513000     29289000     42475000     25241000     148543000     26185000     42178000     23562000     25198000     49566000     46214000     58075000     27892000     20454000     32878000     29540000     158243000     545328000     95677000     33718000
17.0     270283000     22167000     40478000     134255000     23768000     30258000     54278000     20067000     48488000     49122000     22974000     56482000     35952000     23717000     26133000     65071000     21248000     177205000     52693000     30950000     31967000     30611000     33112000     34630000     33743000     77854000     70738000     84315000     20008000     81421000     41679000     328284000     91078000     20114000     72936000     92826000     28823000     73241000     4212276000     25574000     25423000     25122000     92855000     114513000     30262000     127000000     40185000     21733000     45027000     838834000     136995000     29017000     23775000     22815000     27614000     43120000     53908000     50667000     532477000     48804000     31721000     29700000     42031000     20082000     25523000     227166000     134115000     22015000     20028000     48756000     20325000     24135000     30517000     65049000     42545000     81511000     131133000     21032000     43142000     37993000     29041000     198029000     22991000     63397000     21087000     20102000     46857000     21462000     68292000     21481000     23226000     110790000     23641000     36052000     33310000     31348000     109276000     25083000     62561000     65259000
18.0     430142000     42363000     21840000     284921000     27371000     27632000     20068000     26848000     155579000     84668000     238153000     20171000     39924000     36367000     43600000     159340000     32428000     20062000     24230000     23636000     25884000     38532000     30933000     46096000     133368000     31410000     20985000     161991000     133610000     27312000     103673000     20322000     20286000     26841000     21093000     47138000     450768000     26119000     38667000     22217000     21515000     22219000     62167000     23151000     49660000     20367000     24540000     30417000     28380000     69486000     83485000     21461000     31661000     56053000     93314000     28396000     31921000     20229000     87040000     31280000     29265000     129826000     41213000     50755000     32719000     20354000     59341000     20750000     249698000     60015000     51782000     37780000     20791000     66661000     51517000     30115000     38673000     22740000     26528000     30003000     26295000     32847000     31219000     23132000     41590000     158526000     28719000     59439000     67948000     178952000     75657000     92083000     34160000     20033000     42106000     118891000     29622000     113101000     72443000     21330000
19.0     126796000     198364000     174071000     20347000     58620000     35023000     20596000     185398000     56783000     30959000     82267000     36931000     35588000     20636000     34578000     21402000     31556000     209077000     66922000     31256000     43833000     27590000     25917000     50833000     56035000     40331000     60594000     54296000     26553000     20718000     29444000     48973000     71508000     92485000     20118000     33834000     22950000     22458000     28061000     40605000     51619000     24769000     203314000     50646000     36649000     39869000     20865000     26864000     35837000     33080000     217756000     31080000     112941000     20546000     277926000     23112000     23627000     20913000     137398000     20117000     32861000     40015000     39544000     20222000     131240000     55071000     75609000     77616000     23653000     49074000     125093000     22911000     46243000     156346000     32781000     39119000     20124000     44692000     53376000     25003000     33611000     131097000     34985000     104543000     182499000     48213000     22081000     23488000     296483000     54744000     20118000     20972000     68258000     164348000     90710000     33013000     31122000     20809000     27203000     29304000
20.0     41287000     47745000     46092000     49637000     22233000     61252000     249391000     20159000     26347000     47034000     26434000     90235000     21494000     29109000     63027000     94777000     29092000     254208000     24820000     22683000     131326000     58920000     26776000     34471000     28924000     105739000     27592000     34457000     34191000     179727000     73306000     59856000     30802000     38638000     20588000     28809000     20102000     20230000     33707000     38040000     20422000     27195000     124612000     25639000     64211000     23882000     23253000     24165000     78401000     52012000     74729000     22337000     67312000     27306000     37083000     58689000     22752000     79248000     403209000     49315000     70026000     119389000     25129000     25938000     59936000     62378000     47607000     22021000     307909000     20219000     32297000     55838000     40320000     23985000     28181000     27859000     786125000     22398000     29128000     28461000     21240000     66348000     1061614000     36534000     23086000     35492000     34332000     61254000     54396000     33338000     76753000     49858000     181613000     39170000     28415000     84540000     30559000     20155000     179618000     33012000
21.0     30427000     26946000     46108000     24443000     20415000     35799000     41764000     210034000     27001000     49024000     65390000     20149000     63486000     40249000     30818000     20427000     42199000     20233000     93265000     41683000     36571000     1033855000     60217000     167435000     31398000     25985000     44514000     20222000     46484000     42248000     21921000     48815000     83153000     85967000     77077000     41710000     82069000     52794000     20626000     92868000     20582000     46480000     61206000     27433000     22687000     22105000     63470000     20070000     41807000     55513000     43552000     35619000     30274000     39617000     61236000     27401000     48420000     25062000     50737000     38032000     43791000     114164000     44426000     49845000     165838000     76186000     59189000     26657000     22830000     332771000     30314000     20707000     52419000     28653000     103859000     25347000     35502000     37741000     76942000     33289000     71193000     20002000     47683000     20056000     95532000     87213000     80698000     20196000     50780000     20667000     20397000     30832000     57995000     32616000     65278000     91602000     22644000     33817000     55400000     24464000
22.0     28753000     177529000     25554000     20852000     36251000     52492000     20428000     101347000     29386000     22566000     60188000     27602000     45812000     51185000     29547000     25920000     48412000     35671000     30295000     57871000     136395000     75575000     20186000     26754000     28320000     73180000     36514000     58532000     25239000     71704000     21926000     20137000     110198000     33093000     105350000     28146000     30033000     43794000     56074000     39603000     60658000     25638000     80759000     75579000     110759000     86864000     53070000     48847000     50641000     55900000     235493000     39736000     22810000     53895000     20165000     28271000     40557000     26161000     75857000     48391000     20101000     63751000     20008000     49039000     47690000     66803000     54722000     42221000     92981000     49385000     91953000     23417000     21555000     71478000     48567000     44404000     21718000     39623000     25843000     80213000     50430000     54675000     31879000     226004000     49808000     80806000     42705000     92536000     38024000     168740000     21409000     88302000     23211000     21550000     32541000     20180000     29922000     21031000     28070000     83621000
23.0     26635000     44243000     33287000     23738000     24971000     733368000     30526000     42321000     39544000     34352000     74437000     64380000     28405000     50495000     33337000     38520000     32033000     65866000     86407000     25082000     39897000     20778000     34397000     49906000     20939000     72749000     46836000     73469000     74863000     20595000     54321000     54867000     20170000     31748000     22464000     36426000     85001000     120125000     20153000     25330000     260404000     140021000     242687000     83858000     30415000     20490000     22518000     39630000     50101000     37019000     64345000     21576000     45066000     38472000     24269000     33324000     38809000     24624000     27265000     42879000     57751000     24238000     184006000     23558000     37283000     78333000     34955000     66162000     36349000     52544000     21608000     37558000     36056000     68425000     1291703000     28070000     75287000     109446000     61610000     136013000     131757000     109577000     39149000     52838000     21465000     91227000     24476000     20054000     35575000     34018000     51872000     49304000     31429000     34377000     88911000     20093000     22426000     115410000     119855000     56924000
24.0     215477000     64948000     27924000     33350000     37076000     20184000     214950000     20052000     47058000     33725000     59171000     39338000     48481000     37786000     104348000     339586000     26209000     66373000     86842000     28923000     20522000     20068000     59671000     73424000     61302000     22507000     25720000     57891000     64240000     88295000     98039000     30100000     45510000     41047000     53366000     22092000     20257000     55784000     42607000     23381000     190416000     21802000     20200000     55171000     35716000     58402000     116542000     39760000     20989000     54683000     66364000     35512000     21595000     22795000     23503000     52654000     20171000     57344000     43091000     38105000     29950000     101986000     20566000     24866000     22172000     82654000     117636000     26060000     24899000     48887000     20113000     49059000     31126000     20785000     26184000     52147000     46139000     30932000     52338000     22548000     96896000     20001000     42044000     21100000     25469000     24271000     44223000     22170000     21548000     32302000     24243000     28345000     52210000     60507000     47050000     330633000     28840000     20227000     25564000     116671000
25.0     31177000     22337000     27297000     68517000     57509000     21189000     73060000     51265000     26385000     37782000     25289000     25260000     66878000     32271000     40549000     57172000     28865000     211372000     20198000     28993000     33096000     35174000     31197000     35778000     122954000     108415000     38431000     22752000     20958000     53760000     24506000     115631000     48916000     31911000     20050000     28682000     26537000     37198000     41144000     25749000     65586000     170827000     92918000     159330000     38919000     26435000     224936000     39851000     20305000     35225000     20822000     27424000     63485000     33042000     20110000     33358000     71215000     47410000     43173000     36654000     34974000     66388000     34378000     20994000     67800000     20068000     115596000     37028000     43640000     27692000     20179000     64039000     24711000     20007000     20360000     65832000     21232000     20698000     37998000     71387000     20042000     81408000     74193000     21305000     78361000     20058000     83042000     29342000     187560000     138256000     60638000     50730000     44328000     20849000     22264000     31415000     38872000     59813000     27941000     38359000
26.0     58445000     20191000     71360000     20564000     20003000     38496000     22547000     88823000     91617000     20325000     20169000     93034000     144784000     42679000     20706000     107143000     23894000     190019000     21084000     28075000     20817000     26355000     22502000     141201000     89920000     85568000     27963000     21514000     33428000     20586000     20275000     340642000     20876000     35480000     23391000     74239000     59662000     46039000     45177000     35618000     58844000     28077000     34169000     20282000     434657000     27771000     57903000     33554000     77983000     47716000     65456000     47493000     25152000     41714000     20145000     35229000     46482000     39772000     21969000     199409000     20053000     57967000     27954000     105598000     24326000     21069000     20067000     36107000     90617000     34710000     26068000     27348000     31068000     94284000     78220000     74835000     184582000     21115000     86166000     38522000     58949000     26280000     74603000     23348000     20751000     32317000     58488000     20158000     42784000     27222000     21838000     21952000     49513000     40208000     20431000     93085000     107796000     21130000     66154000     139928000
27.0     84640000     51084000     39514000     303037000     60071000     51541000     21459000     23890000     20036000     71995000     20126000     21003000     24343000     27466000     73024000     39713000     81448000     63098000     49102000     640168000     21859000     109728000     43194000     77179000     25877000     21902000     22677000     26673000     47434000     20930000     21419000     26489000     20117000     54709000     57807000     21700000     20958000     29536000     20085000     29115000     38804000     35771000     45168000     27915000     28787000     957919000     32041000     69991000     37626000     48887000     22136000     76560000     56586000     51517000     37479000     22934000     42335000     31467000     30909000     28311000     59180000     107428000     20732000     22814000     37817000     20147000     56222000     35506000     22893000     66922000     118599000     43326000     29740000     22847000     41511000     48850000     40321000     25897000     20913000     20583000     112644000     56871000     42836000     47856000     50580000     49420000     22259000     20135000     29202000     170481000     26202000     32574000     33718000     20001000     36916000     31703000     43390000     234802000     103640000     25969000
28.0     61357000     21934000     26677000     27135000     25787000     37681000     215217000     30207000     60218000     20517000     71372000     65996000     162005000     56875000     34487000     70625000     47602000     21068000     60235000     51197000     36437000     20395000     30840000     20603000     76064000     22250000     49391000     21749000     78358000     26309000     103451000     83475000     193812000     20195000     48432000     20128000     49406000     34573000     51360000     34642000     43958000     49141000     251221000     86643000     71978000     131678000     50372000     55389000     51111000     21801000     51539000     36453000     61919000     37969000     20328000     21413000     20388000     68146000     26954000     52638000     68727000     20027000     22839000     39850000     68480000     42691000     29439000     20746000     67073000     20228000     152003000     21615000     20909000     301570000     21251000     29552000     26955000     31687000     66465000     23865000     73453000     36314000     29497000     20112000     57020000     95469000     23715000     20229000     25228000     63626000     160130000     21522000     29618000     20252000     21958000     81054000     20281000     37103000     73772000     64283000
29.0     25540000     157840000     54132000     79463000     29353000     23412000     25829000     199738000     65588000     29259000     27402000     30532000     30380000     26713000     115704000     21324000     31772000     26298000     20942000     42820000     23068000     175167000     89225000     20180000     153433000     25713000     236219000     118980000     52788000     186318000     86795000     20067000     37555000     43453000     24977000     22328000     22031000     56335000     43905000     64851000     36991000     62301000     45821000     30052000     25792000     28891000     27992000     30151000     42035000     22426000     35492000     20123000     96222000     52627000     20741000     21416000     21030000     22615000     119156000     59086000     24588000     31312000     89426000     30569000     21294000     100609000     42002000     30309000     47321000     32663000     46443000     32213000     77852000     61536000     31825000     39714000     39419000     48862000     62519000     20319000     21412000     89215000     25145000     20938000     46722000     45928000     3673522000     89863000     94830000     66351000     30047000     151274000     20440000     61772000     22767000     20240000     38951000     20323000     20187000     32383000
30.0     45995000     22457000     25580000     53817000     25813000     56272000     211598000     23361000     48464000     75957000     81239000     30548000     25068000     38395000     67984000     23110000     61501000     20494000     50848000     21751000     69837000     72262000     34146000     22727000     25738000     41000000     21766000     26796000     26887000     40353000     66123000     30323000     60043000     32073000     47883000     45426000     20028000     36709000     23552000     38840000     21075000     31033000     23379000     29283000     56475000     21378000     137291000     21547000     21046000     43389000     44980000     263635000     102253000     31391000     30806000     25025000     62179000     20102000     62126000     55787000     39026000     21959000     39140000     21243000     32904000     22438000     20934000     48301000     21026000     22642000     59602000     72081000     50023000     21062000     65483000     43374000     28060000     20094000     32082000     23219000     38579000     20156000     141108000     22389000     124183000     38586000     55497000     39100000     20168000     20248000     79183000     39171000     56978000     762814000     50038000     35309000     22886000     20352000     35767000     23358000
31.0     31811000     94842000     60409000     26109000     31316000     43070000     107009000     34199000     63261000     23331000     20118000     39407000     70803000     92073000     35287000     72123000     86884000     177544000     46482000     44057000     20011000     27509000     25966000     100958000     28825000     59303000     76102000     36031000     34773000     109328000     121074000     25966000     36134000     34896000     22272000     31668000     348305000     54993000     38872000     27936000     25097000     57916000     185467000     86867000     172471000     22012000     21516000     91892000     45188000     195758000     20366000     23283000     24791000     64166000     34661000     54005000     36795000     20008000     23064000     29932000     59516000     28099000     23868000     35010000     38415000     22368000     55746000     20081000     22414000     24572000     51578000     101869000     20144000     93153000     31269000     31970000     46398000     65069000     94330000     20319000     20049000     20083000     31202000     57870000     63240000     57491000     80385000     22638000     38716000     249414000     36702000     25244000     36234000     156608000     32963000     75046000     30957000     59283000     25089000     71206000
32.0     76505000     40904000     20351000     43126000     49260000     22086000     22593000     147614000     30294000     120504000     95250000     61277000     20806000     38169000     23895000     20946000     20314000     127066000     29369000     75864000     31231000     28351000     83943000     33394000     495305000     22063000     49566000     63540000     40992000     139781000     49081000     95392000     23406000     40608000     71646000     48815000     47103000     56750000     51584000     24935000     92710000     85244000     311346000     53541000     53821000     42896000     24349000     37584000     76208000     39725000     193818000     35655000     3823352000     73836000     31957000     52133000     34630000     60080000     54577000     37036000     45817000     31533000     56841000     74767000     35102000     24128000     170844000     51611000     22964000     197403000     204367000     33043000     69311000     27604000     89397000     20311000     27055000     62088000     50744000     28429000     44908000     22260000     55357000     20414000     35586000     22132000     20056000     24284000     40803000     150538000     73519000     135606000     33824000     89683000     29936000     67013000     33540000     63239000     50619000     20332000
33.0     22235000     327142000     133616000     56153000     32047000     51579000     43742000     177272000     29332000     53481000     40023000     106329000     111983000     22744000     26881000     31931000     32212000     105148000     50290000     43859000     28813000     258543000     27427000     22121000     55796000     20201000     66699000     51077000     49875000     46571000     23431000     78470000     20263000     21490000     31896000     94838000     21329000     75908000     26058000     31888000     20561000     259542000     20002000     84865000     54377000     36740000     23349000     61266000     37203000     27577000     29666000     34583000     21419000     138081000     20103000     29761000     29019000     34446000     43996000     20401000     37648000     20166000     67307000     43546000     30233000     20062000     20484000     30782000     33213000     237401000     73867000     36999000     216449000     62238000     39237000     24321000     35560000     21601000     208620000     31414000     47558000     68547000     48354000     190546000     24077000     35724000     37752000     21537000     37536000     27766000     232927000     20601000     29700000     65881000     32027000     98434000     38260000     72878000     53982000     32290000
